baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
5.911679451,0.030103068,0.86026986,0.034992588,0.972085652,0.999997623
4.456399461,0.459097255,0.618708163,0.742025534,0.458071865,0.999997623
0.310628079,0.39836304,2.42822873,0.16405499,0.869687854,0.999997623
684.8439697,0.008561001,0.127308115,0.067246312,0.946385617,0.999997623
1458.412064,0.158455239,0.161400089,0.981754346,0.326220885,0.999997623
1553.380828,-0.161625859,0.11072005,-1.459770471,0.144353167,0.999997623
0.109173556,0.611654365,3.05515006,0.200204361,0.841320757,0.999997623
1193.157331,-0.10080047,0.184667034,-0.545849834,0.585169165,0.999997623
3.130298626,-1.316375998,0.579999597,-2.269615366,0.023230931,0.999997623
30.52475628,-0.258525744,0.292065767,-0.885162773,0.376068847,0.999997623
12.01986389,-0.289781562,0.704534999,-0.411308965,0.680845997,0.999997623
348.3350121,-0.164591386,0.202717666,-0.811924237,0.416835106,0.999997623
74.38000884,-0.11893704,0.315362884,-0.377143431,0.706067017,0.999997623
198.366301,0.172408482,0.42483918,0.405820578,0.684874438,0.999997623
0.880850225,-0.560703213,2.164732894,-0.259017274,0.795621913,0.999997623
0.358518517,1.804996335,3.025461565,0.596601972,0.550773154,0.999997623
62.54537793,-0.403686475,0.460410519,-0.876796813,0.380597011,0.999997623
73.39211057,0.385121177,0.367851437,1.046947594,0.295123749,0.999997623
0.095368943,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
363.8745388,-0.023904664,0.224876036,-0.106301516,0.915343129,0.999997623
282.5117807,-0.08750513,0.188696666,-0.463734371,0.642838069,0.999997623
4.215718683,-0.096009732,0.627216666,-0.153072674,0.878340965,0.999997623
10.73060526,0.734086865,0.989044107,0.742218531,0.457954942,0.999997623
965.6025823,-0.237539782,0.122485625,-1.939327835,0.052461432,0.999997623
3.922716201,0.276581709,0.743173465,0.372163057,0.70977145,0.999997623
18.5743371,0.545815847,0.6373133,0.856432538,0.391758574,0.999997623
5.675386705,-0.903128563,1.42460488,-0.63395021,0.526113316,0.999997623
73.80019294,0.052378981,0.344379063,0.152096879,0.879110526,0.999997623
16.66109476,-0.583473731,0.73930551,-0.789218697,0.429984196,0.999997623
500.495505,-0.012623053,0.18571201,-0.067971117,0.945808626,0.999997623
0.5151681,-1.456000025,1.884951212,-0.772433799,0.439857542,0.999997623
57.88530051,-0.476919242,0.421894437,-1.13042316,0.25829796,0.999997623
207.0051358,-0.401104434,0.337788677,-1.187441915,0.235053355,0.999997623
36.90133622,-0.560575114,0.522565075,-1.072737427,0.283388943,0.999997623
61.76045152,-0.214190414,0.306669528,-0.698440486,0.484901765,0.999997623
2310.630515,-0.234096699,0.212462529,-1.10182581,0.270537407,0.999997623
92.77399509,-0.359425229,0.373257049,-0.962942912,0.335576173,0.999997623
83.6230049,-0.570458427,0.40316833,-1.414938588,0.157086503,0.999997623
0.255440076,1.388026931,3.036976445,0.457042376,0.647640587,0.999997623
102.0490706,-0.18313003,1.040055157,-0.176077229,0.86023327,0.999997623
0.774607734,0.790750771,1.373828791,0.575581744,0.564897924,0.999997623
0.953685659,1.664232929,2.544067895,0.654162152,0.513007343,0.999997623
6.897605295,-0.100739701,0.553996424,-0.18184179,0.855706888,0.999997623
769.1321913,-0.026509124,0.342624664,-0.077370742,0.938328616,0.999997623
9.708454795,0.347757301,0.648213722,0.536485558,0.591623014,0.999997623
1115.621759,-0.298745735,0.199887469,-1.4945696,0.135026805,0.999997623
166.964088,-0.490584567,0.337316039,-1.454376637,0.145841914,0.999997623
14.89244314,-0.060984168,0.416935183,-0.146267742,0.88371003,0.999997623
2714.982298,-0.106468493,0.140806802,-0.756131746,0.44957021,0.999997623
1295.004112,-0.435597664,0.243712601,-1.787341571,0.073882299,0.999997623
420.4044911,-0.370178026,0.256268387,-1.444493528,0.148600199,0.999997623
663.5036501,-0.288631586,0.297948723,-0.968729056,0.332680391,0.999997623
1451.547741,-0.109936483,0.129397819,-0.849600739,0.395547101,0.999997623
374.1523867,0.006871068,0.145035582,0.047375053,0.962214312,0.999997623
6.249301826,-0.068342161,0.90816104,-0.075253351,0.940013137,0.999997623
496.2967901,0.021389039,0.096475672,0.221703961,0.824544347,0.999997623
3294.99445,0.007408195,0.16739685,0.044255286,0.964700914,0.999997623
598.0652449,-0.181804746,0.290985181,-0.624790396,0.532108635,0.999997623
121.4470954,0.346845119,0.231689193,1.497027614,0.134386073,0.999997623
501.1539015,-0.102155688,0.112317455,-0.909526377,0.363072341,0.999997623
232.4517238,-0.711716812,0.465863661,-1.527736271,0.126578031,0.999997623
1088.014204,-0.259686443,0.241610209,-1.074815688,0.282457255,0.999997623
273.117425,-0.558107646,0.411849573,-1.355124984,0.17537774,0.999997623
2536.799977,-0.176561852,0.156746202,-1.126418694,0.259988338,0.999997623
1.206382176,0.377503057,1.869914863,0.201882484,0.840008596,0.999997623
1.143802611,0.056866345,2.216551445,0.025655324,0.979532259,0.999997623
35.85913713,0.4330933,0.400812677,1.080537928,0.279902707,0.999997623
1.454816735,0.283791428,0.76564821,0.370655118,0.710894423,0.999997623
1.631143362,-0.685837787,0.788113445,-0.870227238,0.384176233,0.999997623
262.0235773,0.024662068,0.204883741,0.120371037,0.904189234,0.999997623
0.691714341,-0.306365835,1.029643192,-0.297545633,0.766049974,0.999997623
116.8554227,0.216325116,0.289095676,0.748282088,0.454290026,0.999997623
8.323928501,0.774499709,0.559793715,1.383544847,0.166497866,0.999997623
3.830508755,0.553194586,0.565689669,0.97791177,0.328117963,0.999997623
1768.786962,0.076381677,0.261629134,0.291946376,0.770327624,0.999997623
11.88753162,0.081481181,0.426863797,0.190883325,0.848617005,0.999997623
109.4436352,-0.083690331,0.413751721,-0.202271862,0.839704196,0.999997623
14.15965527,0.064249325,0.502202155,0.127935184,0.898200267,0.999997623
26.28596158,-0.456865489,0.337822248,-1.352384256,0.176252423,0.999997623
1251.935181,-0.537735875,0.239835506,-2.242102861,0.024954725,0.999997623
141.6999475,-0.309201757,0.283758909,-1.089663611,0.275861351,0.999997623
149.9863441,0.144082462,0.280859317,0.513005813,0.607947254,0.999997623
88.08595255,0.108469825,0.296380142,0.365982093,0.714378437,0.999997623
2637.518559,-0.054173532,0.195181712,-0.277554345,0.781354483,0.999997623
11.65139553,-0.071922064,0.366598833,-0.196187378,0.844463507,0.999997623
6.535916629,-0.542389509,0.547567828,-0.990543056,0.321908755,0.999997623
0.47554613,-0.447436731,1.689257648,-0.26487181,0.791108215,0.999997623
340.2001458,-1.459491576,0.696605463,-2.095148048,0.036157834,0.999997623
249.1579965,0.006958737,0.247924268,0.028067994,0.977607921,0.999997623
11.98525401,-0.03141152,0.339891574,-0.092416294,0.926367294,0.999997623
23.06584997,-0.054774581,0.297625747,-0.18403845,0.853983291,0.999997623
1157.947629,-0.198547059,0.193103532,-1.028189683,0.30386061,0.999997623
16.75602601,-0.22607552,0.42749508,-0.528837711,0.596918035,0.999997623
155.5533273,-0.062231842,0.213623682,-0.291315278,0.770810203,0.999997623
21651.21333,-0.114586661,0.118635636,-0.965870496,0.334108987,0.999997623
460.171162,-0.211367191,0.271978559,-0.777146524,0.437072328,0.999997623
0.210129881,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
7264.648674,-0.087155969,0.206842189,-0.421364565,0.67348889,0.999997623
260.5896998,-0.072126875,0.122102427,-0.590707958,0.554716115,0.999997623
11.0378013,-0.000809864,0.365151204,-0.002217888,0.998230383,0.999997623
183.9494754,-0.121316926,0.219166922,-0.553536661,0.579895984,0.999997623
5.91152378,0.189051598,1.01072874,0.187044842,0.851625474,0.999997623
670.5452713,-0.087685767,0.254780105,-0.344162534,0.730724056,0.999997623
2135.953889,-0.011894518,0.142133394,-0.083685599,0.933306408,0.999997623
1673.61238,-0.071593913,0.103737007,-0.690148242,0.490100968,0.999997623
68.18257099,0.253240204,0.228278916,1.109345567,0.267281135,0.999997623
17.22079872,0.082369327,0.351940364,0.234043422,0.814951269,0.999997623
18.99577208,-0.656427387,0.508555807,-1.290767655,0.196784257,0.999997623
31.0791136,0.15258003,0.422178293,0.361411358,0.717791958,0.999997623
23.2853265,0.207861867,0.348985173,0.595618045,0.551430419,0.999997623
12.96065468,-0.155058483,0.331082883,-0.468337358,0.639543357,0.999997623
411.277252,-0.079773586,0.175266529,-0.455155849,0.648997121,0.999997623
7621.364246,-0.171839849,0.192398322,-0.8931463,0.371778831,0.999997623
8708.183642,-0.202312946,0.110816831,-1.825651785,0.06790273,0.999997623
9.138617286,0.666199094,0.587192768,1.134549216,0.256564242,0.999997623
2.178623063,1.479882622,1.26339635,1.171352618,0.241457069,0.999997623
5.462207847,-1.568343099,1.203199191,-1.303477521,0.192411786,0.999997623
1.62692852,3.084828703,1.708638412,1.805430968,0.071007269,0.999997623
15.26824939,0.365376115,0.692442416,0.527662815,0.597733386,0.999997623
0.48263987,2.202277234,3.016273422,0.73013183,0.465309607,0.999997623
0.55407209,-0.238048041,2.260376276,-0.105313458,0.916127085,0.999997623
1.796151667,-0.781460876,1.421454653,-0.549761383,0.582483049,0.999997623
9.547593458,-0.304362295,0.674063946,-0.451533266,0.651605255,0.999997623
0.488295906,-0.860693488,3.051300435,-0.282074318,0.777886525,0.999997623
46.69327311,-0.17626167,0.472739078,-0.372851913,0.709258663,0.999997623
35.51824224,-0.064006203,0.425146414,-0.150550964,0.880329945,0.999997623
41.10777915,0.448960473,0.267744414,1.676824799,0.093576747,0.999997623
8.997512046,-0.260890097,0.47357492,-0.550895089,0.581705595,0.999997623
4317.500927,-0.088538872,0.099672494,-0.888297948,0.374380503,0.999997623
234.6030909,0.023524701,0.310019207,0.07588143,0.939513431,0.999997623
441.6296005,-0.15190916,0.155482454,-0.977018025,0.328560229,0.999997623
46.69856601,-0.367300409,0.326270277,-1.125755041,0.260269219,0.999997623
3.902286545,-1.177885691,1.209205038,-0.974099225,0.330007274,0.999997623
9225.676413,-0.190732822,0.166054573,-1.148615287,0.250714651,0.999997623
7293.54906,-0.042001407,0.112541562,-0.373207964,0.70899367,0.999997623
7.101528791,-0.371530868,0.402359232,-0.923380994,0.355808693,0.999997623
2.514073221,-0.492007709,0.613934909,-0.801400444,0.422899858,0.999997623
1.597664071,-0.190608423,0.735311648,-0.259221275,0.795464517,0.999997623
34.56940727,0.221992775,0.239388278,0.927333522,0.353753395,0.999997623
972.8880612,-0.27658373,0.217436125,-1.272022898,0.203364984,0.999997623
1334.364636,0.064853827,0.157202302,0.412550109,0.679936261,0.999997623
2709.521707,-0.054279366,0.181088185,-0.299739961,0.764375515,0.999997623
3162.555928,-0.127092794,0.117942877,-1.077579224,0.281221578,0.999997623
57.92955506,-0.264304163,0.345964994,-0.763962158,0.444889794,0.999997623
1.074094109,-0.361129707,0.867277273,-0.416394754,0.677121166,0.999997623
861.8317656,-0.150401805,0.146357254,-1.027634783,0.304121656,0.999997623
2198.179071,-0.209383955,0.219447507,-0.954141416,0.340012064,0.999997623
0.592279849,-2.10970235,2.153572933,-0.979628931,0.327269319,0.999997623
1.084285464,-3.069949342,1.666881682,-1.841732005,0.06551436,0.999997623
98.76806957,-0.334649428,0.205187259,-1.630946433,0.102901623,0.999997623
5.716354551,-0.078330435,1.053152369,-0.074377115,0.940710318,0.999997623
1.555031567,3.788246492,1.956343204,1.936391572,0.052819761,0.999997623
23.88079042,0.422776489,0.442592785,0.955226798,0.339463017,0.999997623
436.9115926,-0.029516389,0.145455875,-0.202923316,0.83919497,0.999997623
1633.770004,-0.212689977,0.135027464,-1.57516086,0.115219319,0.999997623
5.16758496,0.10942409,0.670330256,0.163239074,0.870330202,0.999997623
2.500237618,0.567597977,1.091473311,0.520029185,0.603043234,0.999997623
12.74589983,0.237979378,0.349427948,0.681054218,0.495837185,0.999997623
11227.30558,-0.019543972,0.054008415,-0.36186902,0.717449911,0.999997623
67.00556788,0.512745021,0.20732937,2.473094005,0.01339489,0.999997623
741.7623249,-0.376878787,0.271078695,-1.390292907,0.164439951,0.999997623
1492.188843,-0.403464854,0.225952703,-1.78561641,0.074161388,0.999997623
19.03655745,0.395536855,0.31982606,1.23672491,0.216189227,0.999997623
12.51570354,-0.04391699,0.376403494,-0.116675299,0.907117365,0.999997623
29.83416937,-0.051872327,0.221412059,-0.234279592,0.814767929,0.999997623
123.1088763,0.34914385,0.297554745,1.173376854,0.240644715,0.999997623
63.6289458,-0.258807286,0.28320845,-0.913840267,0.360800784,0.999997623
7.92876405,-0.102006146,0.551480355,-0.184967868,0.853254238,0.999997623
176.0600185,-0.383525546,0.267795575,-1.432157893,0.152098639,0.999997623
444.0899876,0.047869534,0.203294092,0.235469383,0.81384444,0.999997623
12.18539675,0.366561726,0.402861234,0.909895753,0.36287749,0.999997623
10.46670607,0.47398001,0.373453197,1.269181825,0.204376222,0.999997623
2.754072839,0.249522774,0.588578889,0.423941088,0.671608778,0.999997623
6958.01956,0.077571712,0.134182358,0.57810664,0.563192124,0.999997623
914.4900351,0.191693362,0.140648711,1.362922986,0.172906784,0.999997623
81.63437274,0.289956843,0.211822521,1.368866924,0.171040877,0.999997623
3.864517553,0.094310136,0.80093884,0.117749486,0.906266156,0.999997623
0.985535586,0.255439828,1.030886523,0.247786563,0.804299552,0.999997623
750.9044054,-0.023621826,0.268833512,-0.087867861,0.929981701,0.999997623
0.159537198,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
2.026322482,-1.350488827,0.877124428,-1.539677591,0.123638962,0.999997623
234.559229,0.103777626,0.317432313,0.32692836,0.74372207,0.999997623
6507.434528,-0.025942039,0.119843316,-0.2164663,0.828624291,0.999997623
1250.809727,-0.218104771,0.182367717,-1.195961512,0.231711579,0.999997623
4168.118074,0.017816549,0.233962088,0.076151435,0.93929862,0.999997623
4.41882187,-0.434691072,0.477946428,-0.909497479,0.363087588,0.999997623
3.837617252,-0.982185746,0.791776534,-1.240483525,0.214796604,0.999997623
14.62903859,-0.179410224,0.272892629,-0.657438878,0.51089876,0.999997623
5751.490775,-0.155309803,0.151561214,-1.024733165,0.30548911,0.999997623
2.62214032,0.459351112,0.606322767,0.757601622,0.448689509,0.999997623
12.17932548,0.124403684,0.603186734,0.206244065,0.836600269,0.999997623
14.95810188,0.231583085,0.341159396,0.67881198,0.497257002,0.999997623
1528.717379,-0.130360797,0.120734752,-1.079728866,0.280262936,0.999997623
825.0502437,-0.153964285,0.360615304,-0.426948837,0.669416593,0.999997623
4739.830352,-0.21978925,0.130054608,-1.689976648,0.091032422,0.999997623
1.129926486,-0.329173115,1.105048333,-0.297881193,0.765793843,0.999997623
5759.183599,-0.055066181,0.131419313,-0.419011327,0.675207854,0.999997623
3682.433382,-0.039488713,0.130609454,-0.302341918,0.762391427,0.999997623
5.462587002,0.061793584,0.492157379,0.125556553,0.900082956,0.999997623
10.86643726,-0.12604869,0.517091409,-0.243764812,0.807412974,0.999997623
2262.354541,0.118704859,0.188102205,0.631065752,0.527997533,0.999997623
40.72662126,-0.270497816,0.304507343,-0.888312951,0.374372435,0.999997623
262.0396359,-0.012941195,0.182765323,-0.070807717,0.94355079,0.999997623
4.282285457,-0.459997501,1.061267321,-0.43344169,0.664693919,0.999997623
350.1224535,-0.261986041,0.2337835,-1.120635291,0.262443137,0.999997623
572.30662,-0.162695393,0.164371831,-0.98980094,0.322271425,0.999997623
2047.82861,0.035221194,0.157251209,0.223980436,0.822772527,0.999997623
2.276693581,-0.383277395,0.647872264,-0.591594079,0.55412244,0.999997623
2338.855447,-0.074081346,0.242982377,-0.304883617,0.760454794,0.999997623
1.996095839,1.202425024,0.885048175,1.358598389,0.174273886,0.999997623
556.3404823,-0.156146116,0.307164334,-0.508347158,0.611209904,0.999997623
39.30396683,0.124645775,0.278984871,0.446783276,0.655031548,0.999997623
0.114743006,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
0.474922394,1.312558786,1.656910858,0.79217224,0.428260253,0.999997623
8.03549738,0.408434777,0.744368495,0.548699709,0.583211546,0.999997623
6.649392242,0.847183534,0.705053384,1.201587785,0.229523276,0.999997623
0.445247544,0.710288747,1.698783613,0.418116081,0.675862248,0.999997623
939.8563951,-0.345514485,0.193127108,-1.789052239,0.073606403,0.999997623
159.2033897,-0.508213589,0.319957013,-1.588380842,0.112200247,0.999997623
107.9026382,-1.024027453,0.391386897,-2.61640709,0.008886054,0.999997623
3689.892231,-0.161904099,0.127389466,-1.270937896,0.203750743,0.999997623
270.6602153,-0.144176855,0.243892261,-0.591149773,0.554420073,0.999997623
25.11671091,-0.532476366,0.395176949,-1.347437818,0.177839268,0.999997623
0.399651421,-0.948927409,2.316907321,-0.409566408,0.682124043,0.999997623
0.130721765,-0.751133319,3.055317118,-0.245844634,0.805802504,0.999997623
457.6208679,0.177761806,0.090459411,1.965100204,0.049402641,0.999997623
63.32930495,-0.058741899,0.260805227,-0.225232828,0.821798153,0.999997623
7764.065754,-0.092184718,0.10924127,-0.843863477,0.398745699,0.999997623
37.24109294,-0.050752806,0.23672571,-0.214394989,0.830239049,0.999997623
62.92111984,-0.064815484,0.391791182,-0.165433748,0.868602592,0.999997623
0.909007601,0.29076573,0.999000028,0.291056779,0.771007895,0.999997623
251.8682205,-0.210676339,0.144941411,-1.45352758,0.146077328,0.999997623
12291.12571,-0.098387633,0.228314558,-0.430930177,0.666519141,0.999997623
27.72323855,-0.205919113,0.26713274,-0.770849401,0.440796201,0.999997623
127.1548125,0.120117289,0.25396312,0.472971389,0.636233592,0.999997623
68.89837841,-0.477548862,0.409643946,-1.165765701,0.243709188,0.999997623
449.2224921,-0.042220668,0.146569166,-0.288059686,0.773301051,0.999997623
50.10526972,-0.154940422,0.243589448,-0.636071977,0.524729509,0.999997623
470.0032001,-0.04174488,0.13557499,-0.307909889,0.758150901,0.999997623
1008.998105,-0.111962362,0.193553068,-0.578458214,0.562954801,0.999997623
26.71016696,-0.155570889,0.333596697,-0.466344212,0.640969137,0.999997623
93.17228284,0.089609668,0.248632814,0.360409662,0.718540803,0.999997623
36.6912416,-0.499317956,0.316683637,-1.576709051,0.114862487,0.999997623
28.54738726,-0.352270323,0.232867809,-1.512748045,0.130343671,0.999997623
57.23133675,-0.411240126,0.225204044,-1.826077887,0.067838531,0.999997623
52.72181721,-0.566008701,0.393613312,-1.4379816,0.150439275,0.999997623
131.379832,0.165658642,0.27738159,0.597222917,0.550358561,0.999997623
49.25298091,0.065331074,0.234914862,0.278105324,0.780931509,0.999997623
0.180757586,0.860904436,3.051271918,0.282146088,0.777831495,0.999997623
113.5735867,-0.066652705,0.28946678,-0.230260293,0.817889514,0.999997623
133.491609,0.080151844,0.245485794,0.326502983,0.744043832,0.999997623
7.897961587,1.769278927,1.987942329,0.890005158,0.373463116,0.999997623
1914.693184,0.056383603,0.139820318,0.40325758,0.686758745,0.999997623
1539.755931,-0.105842139,0.1349084,-0.784548179,0.432718523,0.999997623
76.48872387,-0.38337367,0.368203937,-1.041199269,0.297783075,0.999997623
1602.880635,0.035936842,0.23457932,0.153196974,0.878242944,0.999997623
769.4430812,-0.420611618,0.282284451,-1.490027585,0.136216983,0.999997623
1154.228097,-0.050101556,0.456396013,-0.109776499,0.91258663,0.999997623
1.20974071,-0.161370952,0.861497362,-0.187314505,0.851414051,0.999997623
43.06876857,0.748997339,0.5406912,1.385258978,0.165973293,0.999997623
38.8992448,-0.056764195,0.403676826,-0.140617917,0.888171793,0.999997623
9.492088509,-0.19551101,0.417653739,-0.468117467,0.639700589,0.999997623
112.8796607,0.426530909,0.449308345,0.949305559,0.342465227,0.999997623
1030.667544,0.032676619,0.139530902,0.23418912,0.814838161,0.999997623
1480.289284,-0.161488761,0.105985058,-1.523693669,0.127585252,0.999997623
377.4487187,-0.128083892,0.165556113,-0.773658484,0.439132777,0.999997623
0.486081028,1.265383882,2.257862884,0.560434334,0.575183218,0.999997623
55.12321062,0.197317366,0.268472967,0.734961767,0.462362779,0.999997623
1.612331319,0.88760556,1.644235432,0.539828751,0.589315137,0.999997623
13.07252358,-0.21455396,0.640273969,-0.335097115,0.737551829,0.999997623
6.974292089,-0.207591596,0.469567394,-0.442091166,0.658423237,0.999997623
48.98199626,-0.150666489,0.277116298,-0.543694075,0.58665201,0.999997623
14.53055521,-0.038301065,0.3623183,-0.105711097,0.915811576,0.999997623
276.9865467,-0.146956927,0.17802672,-0.825476795,0.409100952,0.999997623
265.9540159,-0.222333318,0.344330315,-0.645697775,0.518475102,0.999997623
937.9819922,-0.301519612,0.229672921,-1.312821777,0.18924301,0.999997623
0.268822216,-1.973051735,3.040059198,-0.649017538,0.516327041,0.999997623
67.65031061,-0.39116177,0.289928435,-1.349166631,0.17728345,0.999997623
0.106058468,0.594021882,3.055351487,0.194420146,0.845846917,0.999997623
2.478328523,0.345854684,0.851829185,0.406014129,0.684732219,0.999997623
66.2651254,-0.240534681,0.182225887,-1.319980847,0.186841413,0.999997623
4.292178582,-0.712316293,1.057033214,-0.673882602,0.500385954,0.999997623
2454.685414,-0.093758615,0.230958334,-0.405954675,0.684775904,0.999997623
8.127358183,-0.301959256,0.391970698,-0.770361809,0.441085302,0.999997623
46.24142484,-0.033739882,0.248217284,-0.13592882,0.891877552,0.999997623
781.5117161,-0.365864125,0.176814573,-2.069196671,0.038527635,0.999997623
24.93364074,-0.25925573,0.418846456,-0.618975583,0.535932444,0.999997623
47.08183988,0.355547369,0.224333552,1.584905,0.11298792,0.999997623
3690.979757,-0.241583847,0.36540338,-0.66114289,0.508520682,0.999997623
74.57004205,0.303810186,0.258819114,1.173832111,0.240462279,0.999997623
1065.624947,-0.155165037,0.135870126,-1.142009957,0.253449881,0.999997623
155.2882307,-0.067070073,0.386317316,-0.173613945,0.862168872,0.999997623
757.1405763,-0.199899157,0.113700533,-1.758119792,0.078727129,0.999997623
4.452573075,1.255399982,0.622032665,2.018221956,0.04356815,0.999997623
107.1070178,0.06620411,0.263048697,0.251680051,0.801288377,0.999997623
158.3971558,-0.136104718,0.276131402,-0.492898371,0.622084398,0.999997623
107.7536396,0.411392934,0.423443897,0.97154059,0.331279151,0.999997623
33.97975693,-0.262933709,0.268910273,-0.977774875,0.32818568,0.999997623
2901.64345,-0.141075833,0.252832404,-0.557981614,0.576856939,0.999997623
0.439966742,-0.375444118,1.959167781,-0.19163449,0.848028524,0.999997623
1.127645959,-1.483257067,1.813829238,-0.817749012,0.413500518,0.999997623
2.421354356,-0.950666774,0.913420568,-1.040776622,0.297979232,0.999997623
4.716014308,-0.569965915,0.657601775,-0.866734149,0.38608769,0.999997623
2521.898373,-0.024396538,0.149127282,-0.163595401,0.870049665,0.999997623
145.2368588,-0.347340358,0.294009231,-1.181392697,0.237446758,0.999997623
44.44534025,-0.232569034,0.451634058,-0.514950167,0.606587843,0.999997623
200.6127149,-0.258895634,0.329584515,-0.785521231,0.432148027,0.999997623
14.96553434,-0.38177384,0.500474519,-0.762823731,0.445568526,0.999997623
44.53089744,0.2195779,0.414921829,0.529203057,0.596664596,0.999997623
352.6159925,-0.034951175,0.203628607,-0.171641773,0.863719165,0.999997623
51.54275115,0.289147428,0.265320897,1.089802696,0.275800066,0.999997623
2314.001794,0.070657073,0.145354963,0.486100175,0.626896143,0.999997623
5.682792678,0.046181354,0.605315267,0.076293061,0.939185947,0.999997623
8110.813682,-0.421550744,0.294446901,-1.431669826,0.152238336,0.999997623
10.83531876,0.146807542,0.344609104,0.426011793,0.670099253,0.999997623
21.72788386,0.294139223,0.292126277,1.006890671,0.313987315,0.999997623
1.984119958,0.73642524,1.882911569,0.391109839,0.695716049,0.999997623
671.5026376,-0.550529008,0.336580108,-1.635655214,0.101911768,0.999997623
25.76127927,0.521659251,0.342413068,1.523479387,0.127638814,0.999997623
46.41806818,-0.471872654,0.551579505,-0.855493452,0.392278028,0.999997623
2.51776694,0.439667804,1.326551771,0.331436597,0.740314725,0.999997623
497.1528005,-0.070994798,0.250540722,-0.283366302,0.776896057,0.999997623
5.721685396,0.051409821,0.862154345,0.059629486,0.952450733,0.999997623
4556.279598,-0.034432535,0.169684663,-0.202920726,0.839196994,0.999997623
582.7391496,0.230479828,0.184920108,1.246375157,0.212626697,0.999997623
4.662835988,0.215184574,0.462958699,0.464802961,0.642072567,0.999997623
89.77001826,0.358272643,0.234622088,1.527020091,0.126756016,0.999997623
43.42430405,-0.603623643,0.425968678,-1.4170611,0.156465064,0.999997623
84.29595076,-0.547604458,0.312987608,-1.749604279,0.080186621,0.999997623
13.07433109,0.474861229,0.414356627,1.146020596,0.25178663,0.999997623
0.623431774,1.221650939,1.206408271,1.012634751,0.311234655,0.999997623
9.707240816,0.061085851,0.528019771,0.115688568,0.907899366,0.999997623
22.67295358,-0.200053111,0.417251686,-0.479454289,0.63161548,0.999997623
16.8940141,0.452580811,0.627805942,0.720892844,0.470975446,0.999997623
113.6188846,-0.080749438,0.365079389,-0.22118323,0.824949767,0.999997623
15.01212242,0.52059498,0.474285156,1.097641308,0.272361148,0.999997623
118.1308388,0.068458858,0.328090957,0.208658168,0.834715098,0.999997623
119.8372364,0.047647494,0.360371584,0.132217678,0.894812119,0.999997623
126.5605163,0.329878301,0.344237788,0.958286141,0.33791849,0.999997623
92.013217,-0.169714889,0.379950155,-0.446676721,0.655108493,0.999997623
757.9927242,-0.360340716,0.325084725,-1.108451701,0.267666787,0.999997623
9.105937856,-0.264266112,0.535913088,-0.49311375,0.621932216,0.999997623
1.074094109,-0.361129707,0.867277273,-0.416394754,0.677121166,0.999997623
0.792121416,-0.754910431,1.025246294,-0.736321053,0.461535337,0.999997623
1705.316429,0.104610155,0.25297702,0.413516433,0.679228285,0.999997623
20.9407004,0.139051039,0.432964009,0.321160733,0.748088588,0.999997623
120.296109,-0.057295545,0.166129259,-0.344885335,0.730180576,0.999997623
51.2593446,0.223321762,0.271643988,0.822111924,0.4110132,0.999997623
128.135212,0.072824958,0.305356291,0.238491754,0.81149971,0.999997623
296.5567825,0.191958494,0.204003952,0.94095478,0.346728033,0.999997623
23.23310885,-0.047443064,0.355599231,-0.133417229,0.893863421,0.999997623
6.595276759,0.29788683,0.789597634,0.377264086,0.705977359,0.999997623
638.548229,-0.307395343,0.20634733,-1.489698669,0.136303485,0.999997623
59.48937436,-0.423593204,0.392639502,-1.078834916,0.280661327,0.999997623
1535.819243,-0.316469503,0.190282548,-1.663155693,0.096281274,0.999997623
2569.038831,0.00454942,0.112268025,0.04052285,0.96767629,0.999997623
838.667943,-0.18362105,0.165591717,-1.108878231,0.267482716,0.999997623
59.99942873,0.041540711,0.244776258,0.169708908,0.865239069,0.999997623
80.73694252,0.412098738,0.27434082,1.502141524,0.133060563,0.999997623
33.52529314,-0.302721552,0.432946827,-0.699211851,0.484419645,0.999997623
11.08188553,-0.404790357,0.496581524,-0.815153882,0.414984232,0.999997623
22.74372123,-0.425017728,0.448631244,-0.947365423,0.343452604,0.999997623
1.178041725,0.88595707,2.194700623,0.403680147,0.68644794,0.999997623
1294.435009,-0.272582487,0.219428038,-1.242240915,0.214147688,0.999997623
98.5827139,0.170318021,0.379770324,0.448476382,0.653809428,0.999997623
16.53685476,-0.321633693,0.420759713,-0.764411808,0.444621875,0.999997623
308.8710813,-0.365325417,0.252160214,-1.448782942,0.147398209,0.999997623
1.094646007,1.497550351,1.576023052,0.950208405,0.342006369,0.999997623
9.111890039,0.553757165,0.49625952,1.115862049,0.264481189,0.999997623
7.869598558,-0.454504759,0.931266949,-0.488049919,0.625514483,0.999997623
82.00447337,-0.001631009,0.443495469,-0.003677623,0.997065688,0.999997623
105.1555256,-0.298016525,0.299058973,-0.996514239,0.319000352,0.999997623
2118.770932,-0.261217189,0.104160488,-2.507833765,0.01214738,0.999997623
0.681374526,0.058622216,1.324021869,0.044275867,0.964684508,0.999997623
145.5030036,-0.782738199,0.355036897,-2.204667191,0.027477457,0.999997623
